User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
2002,Jaime Hansen,franciscaldwell@example.net,franciscaldwell,26-Aug-70,Female,Liview,2-Feb-24,1-Feb-25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smart TV,Low,3.6,7
2023,Ronald Adams,jennifer09@example.com,jennifer09,9-May-73,Male,Burkeside,13-Mar-24,13-Mar-25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,Low,4.4,5
2028,Joshua Pearson,ftrujillo@example.net,ftrujillo,25-Apr-64,Male,East Adamstad,31-Mar-24,31-Mar-25,Annual,Visa,Manual,Occasional,Electronics,Action,Smart TV,Low,5,4
2057,John Greene,kcarey@example.com,kcarey,14-Jun-02,Male,West Andreabury,24-Feb-24,23-Feb-25,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,Low,4.1,7
2091,Lindsey Jackson,josephfernandez@example.com,josephfernandez,21-Dec-92,Male,Jonathanville,21-Feb-24,20-Feb-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Romance,Smart TV,Low,4.7,9
2173,Rachael Ramos,brian67@example.com,brian67,30-Sep-02,Female,New Lisa,26-Jan-24,25-Jan-25,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Low,3.7,1
2181,Alexander Harris,austin55@example.net,austin55,10-Sep-98,Male,Henryburgh,28-Jan-24,27-Jan-25,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Smart TV,Low,4.1,4
2182,Henry Campbell,anthonykeller@example.org,anthonykeller,9-Oct-84,Male,Waltersbury,14-Apr-24,14-Apr-25,Monthly,Visa,Manual,Frequent,Electronics,Horror,Smart TV,Low,3.3,9
2249,Jennifer Potts,christopher07@example.net,christopher07,27-Aug-37,Male,Port Jenniferberg,12-Mar-24,12-Mar-25,Monthly,Amex,Manual,Occasional,Electronics,Romance,Smart TV,Low,4.2,6
2306,Lisa Nielsen,michaeljennings@example.org,michaeljennings,13-Aug-91,Male,Port Toddbury,4-Jan-24,3-Jan-25,Annual,Amex,Manual,Frequent,Electronics,Horror,Smart TV,Low,4.6,3
2369,Charles Macdonald,michaelwilson@example.net,michaelwilson,22-May-94,Male,Berryview,23-Feb-24,22-Feb-25,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,Low,3,0
2449,Elaine Haney,gclark@example.org,gclark,1-Jan-35,Female,Port Wanda,7-Mar-24,7-Mar-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Low,4.1,7
2456,Misty Henderson,kjacobson@example.org,kjacobson,28-Nov-74,Female,Staceychester,12-Apr-24,12-Apr-25,Monthly,Amex,Manual,Frequent,Electronics,Comedy,Smart TV,Low,4.3,4
2472,Jeffrey Lam,romerologan@example.org,romerologan,3-Nov-60,Male,Robertsview,7-Mar-24,7-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Drama,Smart TV,Low,4.7,2
1,Ronald Murphy,williamholland@example.com,williamholland,3-Jun-53,Male,Rebeccachester,15-Jan-24,14-Jan-25,Annual,Mastercard,Manual,Regular,Electronics,Documentary,Smart TV,Medium,3.6,3
8,James Smith,adrienne49@example.org,adrienne49,4-Oct-46,Male,West Matthewborough,16-Feb-24,15-Feb-25,Monthly,Visa,Manual,Regular,Electronics,Horror,Smart TV,Medium,3.6,6
57,Amanda Williams DVM,reginald05@example.org,reginald05,27-Mar-53,Female,Bowmanland,2-Jan-24,1-Jan-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3,2
134,Jamie Mitchell,gamblejulie@example.net,gamblejulie,23-Feb-86,Female,Nicholashaven,5-Jan-24,4-Jan-25,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,Smart TV,Medium,4.5,6
149,Alexander Hernandez,kellicook@example.com,kellicook,12-Nov-71,Male,West Paulaport,20-Feb-24,19-Feb-25,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,4.2,8
160,Veronica Barr,emosley@example.com,emosley,16-Oct-34,Female,East Johnland,29-Jan-24,28-Jan-25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,9
165,Earl Griffin,jenniferwalker@example.com,jenniferwalker,2-Jan-53,Male,Fowlerborough,13-Jan-24,12-Jan-25,Annual,Amex,Manual,Occasional,Electronics,Romance,Smart TV,Medium,3.3,7
244,Jeremiah Black,cassandra86@example.org,cassandra86,16-Jan-34,Female,Louisview,26-Feb-24,25-Feb-25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,4.4,4
257,Christina Schwartz,morachristina@example.org,morachristina,10-Apr-02,Male,Campbellborough,20-Jan-24,19-Jan-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.9,7
283,Caitlin Martinez,lindaevans@example.net,lindaevans,29-Oct-97,Male,Port Rileyshire,23-Mar-24,23-Mar-25,Monthly,Visa,Manual,Occasional,Electronics,Horror,Smart TV,Medium,4.9,8
327,James Kim,bonnielewis@example.org,bonnielewis,31-Mar-90,Female,Rodriguezhaven,17-Mar-24,17-Mar-25,Monthly,Amex,Manual,Regular,Electronics,Drama,Smart TV,Medium,3.6,5
330,Catherine Dunlap,spierce@example.net,spierce,3-Jun-88,Male,Lake Matthew,11-Apr-24,11-Apr-25,Annual,Visa,Auto-renew,Frequent,Electronics,Sci-Fi,Smart TV,Medium,3.7,7
372,Jay Phillips,yvette22@example.com,yvette22,14-Aug-59,Female,New Sheila,5-Feb-24,4-Feb-25,Annual,Amex,Manual,Occasional,Electronics,Comedy,Smart TV,Medium,4.6,5
373,Brian Greene,nancychang@example.net,nancychang,12-Feb-68,Male,South Jane,10-Apr-24,10-Apr-25,Monthly,Visa,Manual,Regular,Electronics,Action,Smart TV,Medium,4.6,4
439,Sarah Saunders,hjones@example.com,hjones,7-May-69,Male,Annchester,29-Mar-24,29-Mar-25,Monthly,Mastercard,Manual,Occasional,Electronics,Action,Smart TV,Medium,4.5,7
463,David Edwards,riveramary@example.com,riveramary,19-Jun-74,Male,Pachecoville,14-Apr-24,14-Apr-25,Monthly,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,3.2,3
500,Christopher Wilson MD,qmitchell@example.com,qmitchell,27-Apr-43,Female,Jacksonborough,7-Apr-24,7-Apr-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.2,2
512,Emily Jenkins,matthew93@example.com,matthew93,11-Feb-62,Male,West Gabriellaborough,7-Jan-24,6-Jan-25,Annual,Visa,Manual,Occasional,Electronics,Horror,Smart TV,Medium,4.4,10
518,Michael Escobar,zcunningham@example.org,zcunningham,21-Sep-69,Male,East Mary,2-Feb-24,1-Feb-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Romance,Smart TV,Medium,3.9,8
544,Tanya Moreno,wyattdenise@example.net,wyattdenise,11-Jan-06,Female,Port Jamieborough,3-Feb-24,2-Feb-25,Annual,Visa,Auto-renew,Occasional,Electronics,Horror,Smart TV,Medium,4.6,0
548,Dr. Jose Moran,mike87@example.com,mike87,6-Apr-60,Male,Palmermouth,15-Mar-24,15-Mar-25,Monthly,Visa,Manual,Regular,Electronics,Action,Smart TV,Medium,4.7,10
554,Richard Sanchez,bespinoza@example.com,bespinoza,21-Jan-41,Male,Stanleyberg,29-Jan-24,28-Jan-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,Smart TV,Medium,3,10
581,Tanya Odom,tgray@example.org,tgray,31-May-53,Female,Johnstonstad,11-Jan-24,10-Jan-25,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smart TV,Medium,3.2,5
608,Gail Montgomery DDS,vickiramirez@example.net,vickiramirez,21-Oct-43,Male,Madisonborough,10-Jan-24,9-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Smart TV,Medium,3.1,5
615,Christina Finley,idouglas@example.org,idouglas,31-May-67,Male,West Adam,14-Feb-24,13-Feb-25,Monthly,Amex,Auto-renew,Occasional,Electronics,Horror,Smart TV,Medium,4.6,4
649,Debra Moore,donna99@example.com,donna99,30-Jan-45,Female,Soniabury,6-Mar-24,6-Mar-25,Monthly,Amex,Auto-renew,Regular,Electronics,Romance,Smart TV,Medium,3.9,3
691,Alexandra Horton,daleruiz@example.com,daleruiz,26-Aug-61,Male,Lake Melaniestad,1-Mar-24,1-Mar-25,Annual,Amex,Manual,Frequent,Electronics,Documentary,Smart TV,Medium,3.9,0
710,Lisa Stark,ahammond@example.net,ahammond,1-Nov-37,Male,Lake Amandaton,29-Mar-24,29-Mar-25,Monthly,Amex,Auto-renew,Occasional,Electronics,Romance,Smart TV,Medium,4,0
722,Cheryl Lam,gcastro@example.com,gcastro,28-Dec-51,Female,North Sarah,25-Mar-24,25-Mar-25,Annual,Amex,Auto-renew,Occasional,Electronics,Romance,Smart TV,Medium,4.1,6
743,Joseph Webster,danielsims@example.org,danielsims,7-Feb-47,Male,Willisfort,22-Mar-24,22-Mar-25,Annual,Visa,Manual,Occasional,Electronics,Horror,Smart TV,Medium,3.6,9
744,Eric Whitney,sgreen@example.com,sgreen,14-Jul-73,Male,Valentinefurt,4-Jan-24,3-Jan-25,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Smart TV,Medium,4.8,7
771,Heather Wood,adamsstephanie@example.com,adamsstephanie,30-Apr-51,Male,Richardsonland,16-Jan-24,15-Jan-25,Monthly,Visa,Auto-renew,Regular,Electronics,Comedy,Smart TV,Medium,4.8,0
828,Amber Alexander,marywood@example.net,marywood,10-Aug-39,Male,Sarafort,18-Feb-24,17-Feb-25,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,4.7,7
840,Brian Key,cassandra10@example.org,cassandra10,17-Jan-62,Female,East Donnafurt,24-Jan-24,23-Jan-25,Monthly,Amex,Manual,Frequent,Electronics,Romance,Smart TV,Medium,3.8,10
927,Marie Pittman,patricksnyder@example.net,patricksnyder,18-Dec-80,Female,New Emilyberg,6-Mar-24,6-Mar-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.4,5
938,Danielle Shelton,kevin36@example.org,kevin36,17-Jan-43,Female,Robinsonmouth,27-Mar-24,27-Mar-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Horror,Smart TV,Medium,4.2,10
979,Paul Dalton,austinburton@example.com,austinburton,2-Jan-63,Female,Phillipsfurt,11-Apr-24,11-Apr-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Medium,3.8,3
1022,Amanda Wilson,guerrerojessica@example.com,guerrerojessica,27-Jan-55,Male,Flynnbury,7-Jan-24,6-Jan-25,Monthly,Visa,Manual,Regular,Electronics,Horror,Smart TV,Medium,3.5,3
1028,Deanna Burke,jessicagraham@example.net,jessicagraham,19-May-73,Female,Port Amanda,3-Jan-24,2-Jan-25,Monthly,Amex,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,3.6,9
1080,Jennifer Farrell,christina85@example.net,christina85,12-Apr-84,Male,Caseville,21-Mar-24,21-Mar-25,Annual,Visa,Auto-renew,Regular,Electronics,Documentary,Smart TV,Medium,3.2,5
1087,Christopher Harding,pmedina@example.com,pmedina,19-Jan-93,Female,East Jesseville,25-Feb-24,24-Feb-25,Annual,Visa,Manual,Frequent,Electronics,Horror,Smart TV,Medium,3.5,1
1159,Frederick Wright,hhenry@example.org,hhenry,13-Jan-68,Male,Mcbridechester,1-Feb-24,31-Jan-25,Monthly,Mastercard,Manual,Frequent,Electronics,Documentary,Smart TV,Medium,3.7,8
1169,Brianna Drake,vickierobinson@example.com,vickierobinson,10-Dec-84,Female,Nguyenberg,11-Mar-24,11-Mar-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,4.2,9
1180,Richard Morales,shaneandrade@example.com,shaneandrade,30-Jul-92,Female,Brettburgh,6-Jan-24,5-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Smart TV,Medium,4,6
1201,Jessica Chambers,christopher10@example.org,christopher10,27-Oct-90,Female,Kennedyview,13-Jan-24,12-Jan-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,4,2
1203,Robert Harmon,elizabethkhan@example.org,elizabethkhan,3-Jan-41,Male,Jamesshire,12-Mar-24,12-Mar-25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Romance,Smart TV,Medium,3.1,3
1259,Julie Wong,amanda85@example.net,amanda85,2-Apr-74,Female,Christinaton,27-Feb-24,26-Feb-25,Monthly,Mastercard,Manual,Frequent,Electronics,Action,Smart TV,Medium,4.3,9
1293,Tyler Morgan,garymeyers@example.org,garymeyers,29-Dec-89,Male,East Nathan,15-Mar-24,15-Mar-25,Monthly,Amex,Manual,Regular,Electronics,Drama,Smart TV,Medium,3.1,9
1304,Ryan Santiago,gtaylor@example.net,gtaylor,30-Mar-82,Male,East Amandafort,19-Feb-24,18-Feb-25,Monthly,Amex,Manual,Frequent,Electronics,Drama,Smart TV,Medium,4.2,9
1372,Pamela Peterson,davidaustin@example.net,davidaustin,13-Jun-95,Male,West Nataliemouth,15-Feb-24,14-Feb-25,Annual,Amex,Manual,Frequent,Electronics,Romance,Smart TV,Medium,4.3,10
1412,Allison Bates,paul30@example.org,paul30,30-Nov-87,Female,South Brandonton,12-Feb-24,11-Feb-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Medium,3.1,4
1461,Jimmy Yang,james55@example.com,james55,4-Nov-52,Male,Williamsview,5-Feb-24,4-Feb-25,Annual,Amex,Auto-renew,Occasional,Electronics,Documentary,Smart TV,Medium,4.8,0
1486,Sandra Little,canturichard@example.org,canturichard,11-Jan-06,Male,Shawnshire,26-Mar-24,26-Mar-25,Annual,Visa,Manual,Frequent,Electronics,Drama,Smart TV,Medium,4.6,9
1490,Stephanie Alexander,wmoyer@example.com,wmoyer,16-Feb-49,Male,Matthewfort,3-Jan-24,2-Jan-25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,8
1492,Pamela Anthony,dadams@example.org,dadams,26-Dec-82,Male,Romeroside,16-Jan-24,15-Jan-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.6,1
1515,Jordan Cunningham,qbanks@example.net,qbanks,12-Feb-56,Female,New Danielle,2-Jan-24,1-Jan-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Action,Smart TV,Medium,3.3,6
1531,Larry Bass,karencardenas@example.net,karencardenas,20-Sep-79,Male,Amandaburgh,23-Jan-24,22-Jan-25,Annual,Mastercard,Manual,Regular,Electronics,Documentary,Smart TV,Medium,4.2,9
1559,Julie Pierce,burtoncynthia@example.com,burtoncynthia,30-Nov-33,Male,West Rachel,25-Feb-24,24-Feb-25,Monthly,Mastercard,Manual,Occasional,Electronics,Romance,Smart TV,Medium,4.2,1
1621,Kenneth Vargas,krivera@example.org,krivera,2-Jan-60,Female,Lake Monique,3-Mar-24,3-Mar-25,Monthly,Amex,Auto-renew,Frequent,Electronics,Drama,Smart TV,Medium,3.2,7
1666,Cole Lewis,caitlinbaker@example.com,caitlinbaker,1-Jul-38,Male,Burtonland,2-Apr-24,2-Apr-25,Annual,Visa,Auto-renew,Occasional,Electronics,Horror,Smart TV,Medium,4.7,8
1687,Wendy Jordan,kathleen03@example.net,kathleen03,2-Oct-67,Female,East Andrew,12-Jan-24,11-Jan-25,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,3.9,6
1690,Anne Stone,morrisjasmine@example.org,morrisjasmine,18-Aug-58,Male,Ambermouth,21-Jan-24,20-Jan-25,Monthly,Amex,Manual,Regular,Electronics,Sci-Fi,Smart TV,Medium,4.6,0
1715,Katherine Roberts,courtney23@example.net,courtney23,9-Jan-03,Male,Thomashaven,6-Feb-24,5-Feb-25,Monthly,Visa,Manual,Frequent,Electronics,Horror,Smart TV,Medium,4.3,4
1759,Lisa Jacobs,edwardjohnson@example.com,edwardjohnson,8-Feb-57,Male,Port Taylorshire,2-Feb-24,1-Feb-25,Annual,Amex,Manual,Occasional,Electronics,Romance,Smart TV,Medium,4.2,1
1829,Michael Hampton,aatkinson@example.com,aatkinson,19-Nov-65,Female,Lawrencehaven,15-Mar-24,15-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Smart TV,Medium,3.6,8
1898,Mary Martin,pwilliams@example.net,pwilliams,21-Jul-63,Male,Lake Christopher,31-Jan-24,30-Jan-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Romance,Smart TV,Medium,4.5,10
1988,Wayne Randolph,scott11@example.com,scott11,7-Sep-71,Male,East Saraland,10-Feb-24,9-Feb-25,Monthly,Amex,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.8,1
1989,Dr. Jeffrey Villegas DDS,douglasstephens@example.org,douglasstephens,25-Sep-89,Male,Guerrerochester,6-Mar-24,6-Mar-25,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Smart TV,Medium,4.1,6
2020,Jeremy Gonzalez,marvinberg@example.net,marvinberg,27-Dec-72,Male,Nicholasmouth,10-Feb-24,9-Feb-25,Annual,Visa,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.4,8
2026,Nicole Massey,yross@example.com,yross,20-Oct-77,Female,Justinshire,26-Mar-24,26-Mar-25,Monthly,Visa,Auto-renew,Regular,Electronics,Drama,Smart TV,Medium,4.1,4
2100,Jessica Lam,ericaduran@example.org,ericaduran,2-Aug-70,Female,Allisontown,5-Feb-24,4-Feb-25,Monthly,Amex,Manual,Occasional,Electronics,Drama,Smart TV,Medium,4.7,4
2109,Ashley Perkins,qramsey@example.net,qramsey,3-Nov-73,Male,Mcclainchester,12-Mar-24,12-Mar-25,Annual,Amex,Auto-renew,Frequent,Electronics,Comedy,Smart TV,Medium,3.1,2
2169,Michael Johnson,stephenstevens@example.com,stephenstevens,28-Oct-79,Male,South Patricktown,5-Apr-24,5-Apr-25,Annual,Mastercard,Manual,Frequent,Electronics,Horror,Smart TV,Medium,3.3,0
2224,Amy Simmons,brandonmendez@example.org,brandonmendez,31-Dec-94,Female,Port Mauriceberg,5-Apr-24,5-Apr-25,Monthly,Amex,Manual,Frequent,Electronics,Horror,Smart TV,Medium,3.1,0
2255,Alejandro Schneider,icuevas@example.org,icuevas,24-Jan-99,Male,Bryanfurt,1-Mar-24,1-Mar-25,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,3.5,6
2256,Valerie Wagner,nancykrueger@example.net,nancykrueger,21-Apr-44,Male,West Dana,29-Mar-24,29-Mar-25,Monthly,Mastercard,Manual,Frequent,Electronics,Action,Smart TV,Medium,3.8,6
2273,Alexis Banks,tara79@example.org,tara79,28-Jan-44,Female,Huynhfurt,28-Jan-24,27-Jan-25,Monthly,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,3.9,3
2277,Daniel Rogers,jperez@example.org,jperez,29-May-79,Male,Hammondmouth,9-Mar-24,9-Mar-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Medium,4.6,5
2280,Helen Colon,michael76@example.org,michael76,16-May-04,Female,South Lori,24-Mar-24,24-Mar-25,Annual,Amex,Manual,Regular,Electronics,Action,Smart TV,Medium,3.3,4
2286,Debra Daniels,justin02@example.net,justin02,14-Mar-80,Female,South Michelemouth,23-Feb-24,22-Feb-25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,4.6,8
2287,Stephen Fuentes,christiandouglas@example.net,christiandouglas,30-Jul-84,Female,North Crystal,4-Jan-24,3-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Sci-Fi,Smart TV,Medium,3.9,7
2320,Anthony Davis,johnsonsarah@example.com,johnsonsarah,27-Nov-04,Male,West Melissa,25-Jan-24,24-Jan-25,Monthly,Visa,Manual,Frequent,Electronics,Comedy,Smart TV,Medium,4.5,5
2402,Jennifer Love,morganlisa@example.com,morganlisa,9-May-43,Female,South Jennifer,26-Feb-24,25-Feb-25,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smart TV,Medium,3.5,5
2433,Pamela Hutchinson,hannah28@example.net,hannah28,15-Aug-40,Female,West Lisa,30-Jan-24,29-Jan-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Smart TV,Medium,4.1,7
2443,Joseph Rogers,jonesrachel@example.org,jonesrachel,2-Jul-39,Female,Gibsonbury,1-Apr-24,1-Apr-25,Monthly,Amex,Manual,Regular,Electronics,Drama,Smart TV,Medium,3,7
2446,Carol Lawson,graymary@example.net,graymary,7-Sep-36,Male,Brianhaven,13-Jan-24,12-Jan-25,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Smart TV,Medium,4.4,2
2466,Christopher Lee,ihill@example.org,ihill,7-Oct-87,Female,West John,23-Feb-24,22-Feb-25,Monthly,Amex,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.8,8
4,Megan Williams,elizabeth31@example.net,elizabeth31,22-Dec-64,Female,Feliciashire,24-Jan-24,23-Jan-25,Monthly,Amex,Auto-renew,Regular,Electronics,Documentary,Smart TV,High,3.3,7
24,Maria White,castillokatie@example.com,castillokatie,19-Jun-68,Male,West Raymond,26-Mar-24,26-Mar-25,Annual,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,High,4.8,0
26,Kenneth Jones,glen97@example.net,glen97,22-Sep-86,Female,Shafferland,12-Feb-24,11-Feb-25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Comedy,Smart TV,High,3.8,7
27,Joel Cole,nyates@example.com,nyates,29-Mar-05,Male,West Richardbury,19-Feb-24,18-Feb-25,Monthly,Visa,Manual,Occasional,Electronics,Horror,Smart TV,High,3.6,0
51,John Smith,dhuffman@example.net,dhuffman,21-Dec-90,Male,New Nicoleport,28-Jan-24,27-Jan-25,Monthly,Visa,Manual,Occasional,Electronics,Drama,Smart TV,High,3.9,8
54,Lisa Bauer,allison13@example.org,allison13,26-Oct-64,Male,Michaelfort,28-Jan-24,27-Jan-25,Annual,Amex,Manual,Occasional,Electronics,Comedy,Smart TV,High,3.6,5
118,Mary Phillips,gregorymills@example.org,gregorymills,8-Feb-45,Female,Hortonview,31-Jan-24,30-Jan-25,Monthly,Amex,Auto-renew,Regular,Electronics,Documentary,Smart TV,High,3.6,0
120,Robert Williams,tstephens@example.com,tstephens,22-Sep-90,Female,North Margaret,7-Jan-24,6-Jan-25,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Smart TV,High,4.1,3
136,Laura Martin,colelong@example.com,colelong,1-Jan-64,Female,Adamfort,8-Apr-24,8-Apr-25,Annual,Mastercard,Manual,Occasional,Electronics,Sci-Fi,Smart TV,High,3.5,2
182,Jessica Villanueva,burkedustin@example.org,burkedustin,18-Mar-00,Male,Lake Douglasside,16-Mar-24,16-Mar-25,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Smart TV,High,4.3,0
242,John Owen DDS,gina51@example.org,gina51,19-Aug-65,Male,East Devinmouth,29-Jan-24,28-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Smart TV,High,4,7
248,Ronnie Jackson,mercadolydia@example.net,mercadolydia,2-Dec-70,Female,North Nicole,6-Feb-24,5-Feb-25,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Smart TV,High,3.5,3
259,James Young,scottyork@example.org,scottyork,14-May-05,Female,Cynthialand,10-Feb-24,9-Feb-25,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smart TV,High,4.1,2
432,Madison Shaw,edwardanderson@example.com,edwardanderson,1-Oct-43,Female,Lake Timothy,21-Feb-24,20-Feb-25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Action,Smart TV,High,4.7,6
435,Tanya Ramirez,arnoldlinda@example.org,arnoldlinda,29-Nov-94,Female,Lake Matthewtown,9-Apr-24,9-Apr-25,Annual,Amex,Auto-renew,Occasional,Electronics,Drama,Smart TV,High,3.9,5
441,Pamela Martinez,mario50@example.org,mario50,15-Sep-94,Male,East Jasmine,19-Jan-24,18-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Horror,Smart TV,High,3.5,4
474,John Brown,lindaparks@example.com,lindaparks,9-Dec-81,Male,Richardsmouth,3-Feb-24,2-Feb-25,Monthly,Mastercard,Manual,Regular,Electronics,Action,Smart TV,High,4.9,7
479,Erin Osborn,brandygarner@example.org,brandygarner,27-Sep-83,Female,Lake Joe,12-Feb-24,11-Feb-25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smart TV,High,4.1,6
484,Mr. Michael Hunt,henryjoel@example.com,henryjoel,30-Sep-92,Female,Tiffanyshire,3-Mar-24,3-Mar-25,Monthly,Amex,Manual,Occasional,Electronics,Action,Smart TV,High,4.9,6
486,William Gilmore,christhompson@example.com,christhompson,17-Jan-70,Male,South Richard,13-Apr-24,13-Apr-25,Annual,Amex,Manual,Regular,Electronics,Sci-Fi,Smart TV,High,4.7,10
526,Teresa Cooper,swilliams@example.net,swilliams,30-Oct-79,Female,Johnsonchester,23-Feb-24,22-Feb-25,Monthly,Mastercard,Manual,Occasional,Electronics,Comedy,Smart TV,High,4.7,8
592,Renee Rivas,ewatson@example.com,ewatson,18-Mar-85,Female,West Ninatown,17-Mar-24,17-Mar-25,Annual,Visa,Manual,Occasional,Electronics,Documentary,Smart TV,High,4.5,5
613,Janet Barajas,sosawilliam@example.net,sosawilliam,19-Mar-69,Female,Port Tracy,11-Jan-24,10-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,High,4.7,10
635,Kenneth Russell,joelhampton@example.org,joelhampton,12-Nov-84,Female,East Michaelstad,13-Apr-24,13-Apr-25,Monthly,Visa,Auto-renew,Occasional,Electronics,Drama,Smart TV,High,4.2,0
676,Peter Francis,lbradford@example.net,lbradford,28-Jun-37,Female,Vargasberg,27-Jan-24,26-Jan-25,Annual,Amex,Manual,Frequent,Electronics,Horror,Smart TV,High,4.9,8
678,Kathleen Bauer,pricejulia@example.com,pricejulia,14-Sep-98,Male,Port Seanmouth,5-Jan-24,4-Jan-25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.9,4
